survived,pclass,sex,age,sibsp,parch,fare,class,adult_male,alone,who_child,who_man,who_woman,embarked_C,embarked_Q,embarked_S,embark_town_Cherbourg,embark_town_Queenstown,embark_town_Southampton,deck_access_Full Access,deck_access_Limited Access,deck_access_No Access,class_description_First Class - Luxury,class_description_Second Class - Standard,class_description_Third Class - Economy,family_size,age_group_Child,age_group_Teenager,age_group_Adult,age_group_old
1,1,1,1.6235211604712456,1,1,1.1256979827497087,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,3,True,False,False,False
1,3,0,-0.2036068540728195,0,0,-0.5001355950497335,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,1,0,0.6003294723265692,0,0,-0.6661445341119132,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,3,1,-0.2036068540728195,0,1,-0.42707249777128503,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
0,3,0,-2.0307348686168845,4,1,0.09443033099980462,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,6,False,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.5329541010403809,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.012521477578764014,0,0,0.416546123258256,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,2,0,-2.103819989198647,0,2,0.04300732537953944,Second,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,3,False,False,False,False
1,3,0,-0.012521477578764014,0,0,-0.5176228281688375,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,False,False,False,False
1,1,1,2.3543723662888714,0,0,0.8669827530424157,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,3,1,-1.0806283010539708,1,0,-0.38914292868708694,Third,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,2,False,False,False,False
1,2,0,-2.116244459697547,1,1,-0.3068178261851174,Second,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,3,False,False,False,False
0,3,0,-0.49594733639986993,0,0,-0.5156259298773191,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.861372939308683,0,0,-0.5070825780696515,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,0.6734145929083317,1,1,0.9275087019301596,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,3,True,False,False,False
0,3,0,-0.6421175775633952,0,0,-0.5001355950497335,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,0,-0.012521477578764014,0,0,-0.09697102875586863,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False
0,3,0,-0.7152026981451577,0,0,-0.5142691122281875,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,2,0,-1.0075431804722081,0,0,-0.46492157767290754,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
1,1,1,0.01564850767246832,0,0,-0.07205771033961077,First,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,1,True,False,False,False
0,3,0,0.34453155029040006,0,0,-0.5427756977237133,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,True,False,False,False
0,3,0,0.8926699546536195,0,0,-0.5214556463867234,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,0,0.3810741105812813,0,0,-0.5148287036879988,Third,True,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,1,True,False,False,False
0,2,0,-0.1305217334910569,0,1,-0.03372952816075255,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
1,1,1,-0.012521477578764014,1,0,1.0414564711387964,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,False,False,False,False
0,3,0,-1.8845646274533594,4,2,-0.0667875852900178,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,7,False,False,False,False
0,3,0,3.2313938132700226,0,0,-0.5171437258916018,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,1,-1.5191390245445464,1,1,-0.3739726341806949,Third,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,3,False,False,False,False
1,1,1,-1.0075431804722081,0,1,0.08892065481159372,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,2,False,False,False,False
0,2,1,1.0388401958171447,1,0,-0.16787816578675632,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2,True,False,False,False
1,3,1,-0.861372939308683,0,1,-0.486960282425751,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,2,False,False,False,False
1,1,1,1.1119253163989073,1,1,2.493375922301669,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,3,True,False,False,False
1,1,0,1.550436039889483,0,0,-0.1573379156875703,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
1,3,1,-0.4228622158181073,0,3,-0.2970767186843606,Third,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,4,False,False,False,False
0,3,0,0.819584834071857,2,0,-0.3957717877949205,Third,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,3,True,False,False,False
0,2,0,-0.6421175775633952,1,0,-0.4457574865834784,Second,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
1,1,1,1.3311806781441953,0,0,-0.1692349834358879,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,2,0,-0.4228622158181073,0,0,-0.41701134994933475,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
1,2,1,0.8926699546536195,0,0,-0.41701134994933475,Second,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,1,True,False,False,False
1,2,1,-0.2036068540728195,1,0,-0.40056281056727777,Second,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,2,False,False,False,False
0,1,0,0.08873362825423092,0,0,0.3015615767216813,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,0,-0.012521477578764014,0,0,-0.48408566876233666,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,3,0,-1.8845646274533594,1,1,-0.45278495878597214,Third,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,3,False,False,False,False
1,1,1,1.2580955575624326,1,1,0.34100894182016217,First,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,3,True,False,False,False
0,1,0,0.23490386941775612,0,0,-0.5703240786647676,First,True,True,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,1,True,False,False,False
0,3,0,1.2580955575624326,0,0,-0.4936677143070512,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
1,2,1,-0.1305217334910569,1,0,-0.20620634796561454,Second,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False,2,False,False,False,False
1,3,1,-1.0806283010539708,0,0,-0.5276839759907879,Third,False,True,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,1,False,False,False,False
0,3,0,-0.7152026981451577,0,0,-0.47745872606361206,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
1,1,1,1.915861642798296,0,1,0.9275087019301596,First,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,2,True,False,False,False
1,2,1,-0.3497770952363447,0,1,-0.16787816578675632,Second,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,2,False,False,False,False
0,3,0,0.23490386941775612,0,0,-0.5148287036879988,Third,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,1,True,False,False,False
0,3,1,-0.5690324569816325,0,0,-0.46460153735171406,Third,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,1,False,False,False,False
0,2,0,-0.1305217334910569,0,0,-0.46492157767290754,Second,True,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,1,False,False,False,False
0,3,1,0.6734145929083317,0,5,-0.10799038113229036,Third,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,6,True,False,False,False
1,1,1,-0.7882878187269203,0,0,-0.09122180142903988,First,False,True,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,1,False,False,False,False
0,3,1,-0.012521477578764014,1,2,-0.21674659806480057,Third,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,4,False,False,False,False
1,1,0,-0.2766919746545821,0,0,-0.09122180142903988,First,True,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,1,False,False,False,False
0,3,0,0.16181874883599354,0,0,-0.5176228281688375,Third,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,1,True,False,False,False
